,UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,poverty_rate,unemp_rate,CCSIZSET
5051,383400,2161400,21614,Northeastern Hospital School of Nursing,Philadelphia,PA,www.nehson.templehealth.org,,0,1,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,0.6944,0.1806,0.0833,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,0.5676,,,,,0.8243,0.625,22051.5,244.8168556,0.9375,,,PrivacySuppressed,PrivacySuppressed,13.67000008,4.739999771,
5052,383464,2239101,22391,Central Texas Beauty College-Temple,Temple,TX,www.centraltexasbeautycollege.com,www.centraltexasbeautycollege.com,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.2045,0.25,0.2727,0.2197,0.0,0.0,0.0,0.0,0.053,0.0,1,,4709.0,,,,,,4645.0,4587.0,7344.0,,,0.8981,,0.5957,,,0.0,0.7197,,,,,0.610271795,16200,0.273809522,7.190000057,2.799999952,
5053,383507,3007200,30072,Dance Theatre of Harlem Inc,New York,NY,www.dancetheatreofharlem.org,www.dancetheatreofharlem.org,1,1,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.6364,0.0,0.0,0.0,0.0,0.0909,0.2727,0.0,0.0,1,,26545.0,,,,,,26545.0,,,,,0.2143,,0.9,,,0.0,0.0909,,,,,PrivacySuppressed,PrivacySuppressed,,,,
5054,383525,2235600,22356,Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,Angola,NY,www.e2ccb.org,www.e2ccb.org,0,1,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,0.6471,0.2824,0.0706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12054.0,,12054.0,,,,,,,,,,0.9741,,0.6409999999999999,,,0.9845,0.8941,9500,105.469475,0.576271186,,0.7857,33400,0.682758629,11.17000008,4.199999809,
5055,383765,2173211,21732,Empire Beauty School-Brooklyn,Brooklyn,NY,www.empire.edu,www.empire.edu/net-price-calculator,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.2381,0.4603,0.2222,0.0476,0.0159,0.0,0.0159,0.0,0.0,0.0,1,,14043.0,,,,,,13728.0,15933.0,,,,0.9231,,,,,0.9231,0.4286,9522,105.7137201,0.473684211,,0.719990857,16900,0.275743693,20.93000031,6.309999943,
5056,383792,2527501,25275,Houston Training School-Gulfgate,Houston,TX,houstontrainingschools.net,houstontrainingschools.net,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0036,0.231,0.7617,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,1,,4423.0,,,,,,3923.0,6410.0,8280.0,,,0.7246,,0.7717,,,0.0,0.3827,PrivacySuppressed,PrivacySuppressed,,,0.633310178,17000,0.212735161,16.79000092,5.019999981,
5057,383899,3380301,33803,Star Career Academy-Philadelphia,Philadelphia,PA,www.starcareeracademy.com,www.starcareeracademy.com/netpricecalculators/philadelphia/npcal.htm,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7393,0.0,0.0,0.0,838.0,0.1337,0.6181,0.1933,0.0203,0.0024,0.0012,0.0072,0.0012,0.0227,0.1671,1,,21152.0,,,,,,21147.0,20990.0,22115.0,21219.0,,0.7444,,0.7022,,0.4019,0.5936,0.5394,9905,109.9658053,0.401623687,,0.710462712,31700,0.508403361,16.95999908,5.980000019,
5059,383996,265102,2651,Eastern New Mexico University-Ruidoso Campus,Ruidoso,NM,www.ruidoso.enmu.edu/,www.ruidoso.enmu.edu/npc/npcalc.htm,0,1,1,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,932.0,0.0,0.0167,0.0,0.0,0.0,0.0,0.05,0.0167,0.0167,0.0,0.0,0.0,0.05,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167,0.0167,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.4833,0.1,0.0,0.0,568.0,0.4648,0.0335,0.3204,0.0123,0.081,0.0,0.0123,0.0035,0.0722,0.6426,1,8422.0,,8047.0,9096.0,10745.0,,,,,,,,0.2306,,0.3288,,0.0435,0.0633,0.4045,16166,179.4757403,0.584106729,,0.135952,30200,0.46621269,15.31999969,4.150000095,
5060,384209,3076400,30764,The Bryman School of Arizona,Phoenix,AZ,www.anthem.edu/brymanschool/,anthem.edu/brymanschool/net-price-calculator/,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,594.0,0.271,0.0657,0.3451,0.0253,0.1094,0.0,0.0421,0.0,0.1414,0.0,0,,26667.0,,,,,,26494.0,27836.0,27865.0,30163.0,,0.7003,,0.7919,,,0.7947,0.5101,10976,121.8561008,0.471404959,,0.828375603,27700,0.419608533,11.26000023,4,
5067,385008,2116006,21160,Sanford-Brown Institute-Ft Lauderdale,Fort Lauderdale,FL,www.sbftlaud.com,sanfordbrown.studentaidcalculator.com,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,477.0,0.1384,0.1258,0.0839,0.0,0.0042,0.0,0.0063,0.0,0.6415,0.0252,1,,17791.0,,,,,,17355.0,17085.0,20937.0,23083.0,23083.0,0.655,,0.5926,,,0.7761,0.5178,9500,105.469475,0.421609872,,0.639703649,27200,0.493848562,12.92000008,4.639999866,
5068,385132,2612700,26127,The Salon Professional Academy-Melbourne,Melbourne,FL,www.tspamelbourne.com,www.tspamelbourne.com,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10099999999999999,0.0,0.0,0.0,99.0,0.8081,0.1212,0.0404,0.0101,0.0,0.0,0.0,0.0,0.0202,0.10099999999999999,1,,14759.0,,,,,,14687.0,17807.0,,,,0.8846,,0.8857,,0.5833,0.8365,0.4444,10000,111.0205,0.404958678,,0.730761538,PrivacySuppressed,0.125,7.440000057,2.960000038,
5070,385549,2248200,22482,Milan Institute of Cosmetology-Amarillo,Amarillo,TX,www.milaninstitute.edu,www.milaninstitute.edu,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.2586,0.1149,0.6207,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,1,,16683.0,,,,,,16559.0,16388.0,15651.0,19788.0,20276.0,0.7147,,0.4561,,,0.7179,0.5057,14252,158.2264166,0.291276491,,0.534927711,18900,0.228511527,11.81000042,3.660000086,
5074,386153,2556700,25567,Seminar L'moros Bais Yaakov,Brooklyn,NY,,sites.google.com/site/seminarlmorosbaisyaakov/,0,1,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4436,1,,12942.0,,,,,,12916.0,12764.0,13378.0,12975.0,,0.623,,0.8659,,0.8731,0.0,,,,,,0.869776744,14600,0.246200606,20.89999962,3.730000019,
5076,387660,3490400,34904,Emil Fries Piano Hospital and Training Center,Vancouver,WA,www.pianotuningschool.org,www.pianotuningschool.org,0,1,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,1,,,,,,,,,,,,,0.6,,1.0,,,0.4,0.6667,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,
5077,387819,3027100,30271,Fairview Beauty Academy,Fairview Park,OH,www.fairview.com,www.fairviewacademy.com/contact-beauty-school.html,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.4095,0.18100000000000002,0.1143,0.2952,0.0,0.0,0.0,0.0,0.0,0.1333,1,,7648.0,,,,,,7648.0,7648.0,,,,0.4286,,0.7692,,0.5484,0.0,0.6667,,,,,0.84783913,PrivacySuppressed,PrivacySuppressed,7.78000021,3.029999971,
5078,387925,3008600,30086,Florida College of Natural Health-Pompano Beach,Pompano Beach,FL,www.steinered.com,www.fcnh.com/npcalc_fcnh.htm,0,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4631,0.0,0.0,0.0,262.0,0.3435,0.2405,0.3206,0.0305,0.0115,0.0,0.0115,0.0,0.042,0.0,1,,19240.0,,,,,,18154.0,19770.0,20801.0,21203.0,,0.5205,,0.4706,,,0.9503,0.6756,8107,90.00431935,0.562694301,,0.617409932,24300,0.406847924,8.43999958,3.210000038,
5081,388663,2545800,25458,Inner State Beauty School,Lyndhurst,OH,www.innerstatebeautyschool.com,www.innerstatebeautyschool.com,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.2014,0.6403,0.036000000000000004,0.1079,0.0,0.0,0.0,0.0,0.0144,0.0,1,,5384.0,,,,,,5069.0,8752.0,,,,0.5245,,0.75,,,0.0,0.4532,,,,,0.74571512,16800,0.14705883,16.20999908,5.090000153,
5083,389860,2189000,21890,Mid-EastCTC-Adult Education,Zanesville,OH,www.mideastadulted.org,www.mideastadulted.org,0,1,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17300000000000001,0.0,0.0,0.0432,0.0297,0.0,0.0,0.0,0.6729999999999999,0.0297,0.0,0.0,385.0,0.8961,0.0727,0.0026,0.0,0.0,0.0,0.0286,0.0,0.0,0.2987,1,8492.0,,7798.0,7798.0,,13348.0,,,,,,,0.2826,,0.8529,,0.9459,0.3186,0.4961,6861,76.17116505,0.589519651,,0.806778019,29100,0.516279042,11.05000019,3.700000048,
5085,390905,2352800,23528,Polaris Career Center,Middleburg Heights,OH,www.polaris.edu,www.polaris.edu,0,1,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313,0.0,0.0,0.2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1197,0.0,0.0,0.0,0.0,0.1236,0.0,0.0,0.4015,0.0,0.0,0.0,350.0,0.7914,0.1114,0.0629,0.0343,0.0,0.0,0.0,0.0,0.0,0.0,1,6299.0,,6869.0,4417.0,6926.0,,,,,,,,0.6859,,0.9792,,,0.8654,0.7486,7000,77.71435,0.643678161,,0.964752033,PrivacySuppressed,PrivacySuppressed,8.93999958,3.380000114,
5086,391005,4014300,40143,P&A Scholars Beauty School,Detroit,MI,www.pandascholars.com,www.pandascholars.com/npcalc.htm,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.9917,0.0041,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,1,,14424.0,,,,,,14424.0,,,,,0.5525,,0.8333,,,0.4061,0.444,6333,70.30928265,0.151898734,,0.780687719,,PrivacySuppressed,,,
5087,391333,2138500,21385,Rensselaer BOCES-Practical Nursing Program,Troy,NY,www.questar.org,www.questar.org/education/adult_cont_ed/lpn.php,0,1,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.6765,0.1471,0.0882,0.0588,0.0,0.0,0.0294,0.0,0.0,0.0,1,16009.0,,15007.0,16733.0,18319.0,18903.0,,,,,,,0.6992,,0.8333,,,0.8872,0.5294,9500,105.469475,0.560747664,,0.911093333,36900,0.728971958,8.359999657,3.849999905,
5088,391546,3012300,30123,ASM Beauty World Academy,Davie,FL,www.asmbeautyworld.org,www.asmbeautyworld.org/npcalc.htm,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488,0.0,0.0,0.0,64.0,0.0313,0.0781,0.8125,0.0156,0.0313,0.0,0.0313,0.0,0.0,0.9219,1,,6993.0,,,,,,6993.0,,,,,0.6178,,0.3333,,0.1667,0.5869,0.7344,4564,50.6697562,0.625954198,,PrivacySuppressed,PrivacySuppressed,0.224719107,9.390000343,3.789999962,
5089,391564,466602,4666,The Salter School-Tewksbury Campus,Tewksbury,MA,salterschool.com,schooliya.com/PEG/tewksbury/netpricecalc.html,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,230.0,0.4826,0.0783,0.2304,0.0348,0.0043,0.0,0.013000000000000001,0.0043,0.1522,0.2391,1,,24607.0,,,,,,23979.0,24625.0,25959.0,27839.0,27839.0,0.5623,,,,,0.5449,0.5783,8758,97.2317539,0.484416526,,0.668136052,28200,0.452217638,10.72999954,3.539999962,
5090,391582,2569305,25693,Sanford-Brown College-Collinsville,Collinsville,IL,www.sanford-brown.edu,sanfordbrown.studentaidcalculator.com,0,1,3,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517,0.1483,0.0,0.0,28.0,0.4643,0.3571,0.0357,0.0357,0.0,0.0,0.0357,0.0,0.0714,0.1786,0,,,,,,,,,,,,,0.6656,,,,,0.7293,0.8571,11250,124.8980625,0.355487089,,0.366,29000,0.513698637,10.97999954,4.389999866,
5091,391759,3090000,30900,Sharps Academy of Hair Styling,Grand Blanc,MI,www.sharpsacademyofhairstyling.com,www.sharpsacademyofhairstyling.com,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.8904,0.0411,0.0137,0.0,0.0,0.0,0.0548,0.0,0.0,0.9726,1,,,,,,,,,,,,,0.7576,,1.0,,0.8667,0.3788,0.3836,PrivacySuppressed,PrivacySuppressed,0.677419355,,PrivacySuppressed,PrivacySuppressed,0.134615391,6.860000134,3.650000095,
5092,391810,3075400,30754,ICC Technical Institute,Houston,TX,www.icchouston.net,www.icchouston.net,0,1,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0714,0.1607,0.0536,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,0,,4542.0,,,,,,4503.0,5196.0,,,,0.6154,,0.9286,,,0.0,0.8393,,,,,0.748168345,11900,0.178217828,14.75,5.099999905,
5093,392257,3128100,31281,College of Health Care Professions-Northwest,Houston,TX,www.chcp.edu,chcp.edu,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9559,0.0,0.0,0.0,810.0,0.2358,0.2951,0.41600000000000004,0.016,0.0025,0.0,0.0259,0.0,0.0086,0.0,1,,20307.0,,,,,,20080.0,19824.0,22406.0,24013.0,,0.7290000000000001,,0.7929999999999999,,,0.7629,0.5111,9500,105.469475,0.466543892,,0.765042771,27100,0.453333348,13.31999969,4.380000114,
5094,392354,3983300,39833,School of Professional Horticulture at the New York Botanical Garden,Bronx,NY,www.nybg.org/edu/soph/,www.nybg.org/edu/soph/,0,1,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,,31850.0,,,,,,,31850.0,,,,0.0,,1.0,,,0.3889,0.9,PrivacySuppressed,PrivacySuppressed,,,PrivacySuppressed,,PrivacySuppressed,,,
5095,392415,3424400,34244,Fortis College-Houston,Houston,TX,www.fortiscollege.edu,www.fortiscollege.edu,0,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,382.0,0.0524,0.6361,0.2801,0.0079,0.0052,0.0,0.0026,0.0,0.0157,0.0,1,,18380.0,,,,,,18254.0,18209.0,21357.0,21487.0,20837.0,0.7864,,0.6022,,,0.7298,0.5209,9500,105.469475,0.399884925,,0.6154,PrivacySuppressed,0.453987718,13.39999962,4.579999924,
