"","INSTNM","POOR_Prop"
"6420","Aveda Institute-Chicago",0.532258064516129
"6421","Tricoci University of Beauty Culture-Libertyville",1
"6422","Tricoci University of Beauty Culture-Bridgeview",1
"6423","The Temple-A Paul Mitchell Partner School",1
"6424","Center for Massage & Natural Health",0.826086956521739
"6425","Academy of Hair Design-Oklahoma City",0.928571428571429
"6426","Education and Technology Institute",0.571428571428571
"6427","Pulse Beauty Academy-A Paul Mitchell Partner School",0.656934306569343
"6428","Liberty Technical College",0.92
"6429","Toni & Guy Hairdressing Academy-Cranston",0.446153846153846
"6430","South Texas Training Center",0.903225806451613
"6431","Columbia College",0.909836065573771
"6432","Vermont College of Fine Arts",NA
"6433","Advanced Welding Institute",0.4375
"6434","The Art Institute of Washington-Dulles",0.192307692307692
"6435","Paul Mitchell the School-Memphis",0.488372093023256
"6436","Pima Medical Institute-East Valley",0.810714285714286
"6437","Virginia College-Charleston",0.875
"6438","The Ohio Academy Paul Mitchell Partner School-Cleveland",0.935483870967742
"6439","The Ohio Academy Paul Mitchell Partner School-Columbus",0.977272727272727
"6440","Georgia Beauty Academy",0.875
"6441","Stautzenberger Institute-Allen Park",0.875
"6442","Empire Beauty School-Lauderhill",0.692307692307692
"6443","Empire Beauty School-Spring Lake Park",0.725
"6444","MediaTech Institute-Austin",0.703703703703704
"6445","MediaTech Institute-Houston",0.893617021276596
"6446","Fortis College-Phoenix",0.736842105263158
"6447","Miller-Motte College-Raleigh",1
"6448","Lamson Institute",1
"6449","Euphoria Institute of Beauty Arts & Sciences-Las Vegas",0.694117647058824
"6450","Lincoln College of Technology-Toledo",0.91304347826087
"6451","College of Hair Design-East Campus",1
"6452","International Academy of Design and Technology-Online",0.91025641025641
"6453","Le Cordon Bleu College of Culinary Arts-St Louis",0.605042016806723
"6454","Sanford-Brown College-San Antonio",0.828571428571429
"6455","Heritage College-Wichita",0.80952380952381
"6456","Heritage College-Little Rock",0.895604395604396
"6457","Argosy University-Phoenix Online Division",0.890941072999121
"6458","MedTech College-Greenwood Campus",0.521739130434783
"6459","MedTech College-Ft Wayne Campus",0.830985915492958
"6460","MedTech College-Lexington Campus",0.9
"6461","ITT Technical Institute-Madison",0.538461538461538
"6462","ITT Technical Institute-Springfield",0.75
"6463","ITT Technical Institute-Huntington",0.645833333333333
"6464","ITT Technical Institute-Concord",0.48
"6465","ITT Technical Institute-Fort Myers",0.710526315789474
"6466","ITT Technical Institute-Charlotte North",0.605263157894737
"6467","Fortis College-Salt Lake City",0.741935483870968
"6468","Polytechnic University of Puerto Rico-Miami",0.666666666666667
"6469","Polytechnic University of Puerto Rico-Orlando",NA
"6470","Ross Medical Education Center-Fort Wayne",0.769230769230769
"6471","Ross Medical Education Center-Portage",0.84375
"6472","The Commonwealth Medical College",NA
"6473","Josef's School of Hair Design Inc-Fargo West",0.407407407407407
"6474","Northeast Technology Center-Claremore",0.5
"6475","Salon Success Academy-Fontana",0.675
"6476","Salon Success Academy-Redlands",0.5
"6477","Brown Mackie College-Phoenix",0.7
"6478","Strayer University-West Virginia",NA
"6479","Strayer University-Utah",1
"6480","Strayer University-Ohio",1
"6481","Regency Beauty Institute-Tinley Park",1
"6482","Regency Beauty Institute-Columbia",1
"6483","Regency Beauty Institute-South Bend",1
"6484","Regency Beauty Institute-Detroit Lakeside",1
"6485","Regency Beauty Institute-Fort Myers",1
"6486","Regency Beauty Institute-Arlington",1
"6487","Regency Beauty Institute-Durham",1
"6488","Minnesota School of Business-Elk River",0.5
"6489","Brown Mackie College-Greenville",0.862068965517241
"6490","Globe University-Sioux Falls",0.380952380952381
"6491","Globe University-Eau Claire",0.653846153846154
"6492","Vanguard College of Cosmetology-Baton Rouge",0.388888888888889
"6493","Globe University-Minneapolis",0.8
"6494","San Joaquin Valley College-Hesperia",0.653846153846154
"6495","Beauty Schools of America-Homestead",0.952631578947368
"6496","South Texas Vocational Technical Institute-Brownsville",0.78974358974359
"6497","South Texas Vocational Technical Institute-Corpus Christi",0.731958762886598
"6498","L'Ecole Culinaire-Memphis",0.7
"6499","University of Minnesota-Rochester",0.12621359223301
"6500","Health And Style Institute",1
"6501","CBT College-Cutler Bay",0.90625
"6502","National College-Columbus",0.75
"6503","Herzing University-Toledo",0.821428571428571
"6504","Capri Beauty College",1
"6505","Milan Institute-Bakersfield",0.708108108108108
"6506","Homestead Schools",0.857142857142857
"6507","Carrington College-Las Vegas",0.538461538461538
"6508","Carrington College-Reno",NA
"6509","Chamberlain College of Nursing-Florida",NA
"6510","Remington College-Columbia Campus",0.836363636363636
"6511","Remington College of Nursing Orlando",NA
"6512","Washington Barber College Inc",1
"6513","InterCoast Colleges-Elk Grove",0.764705882352941
"6514","Horizon University",NA
"6515","San Diego Culinary Institute",0.694444444444444
"6516","Beyond 21st Century Beauty Academy",0.692307692307692
"6517","Academy for Jewish Religion-California",NA
"6518","Hollywood Beauty College",0.790322580645161
"6519","Angeles College",0.64
"6520","Angeles Institute",0.333333333333333
"6521","Paul Mitchell the School-Temecula",0.607142857142857
"6522","European Academy of Cosmetology and Hairdressing",1
"6523","International Institute of Cosmetology",0.375
"6524","Florida School of Traditional Midwifery",NA
"6525","Walton Career Development Center",0.25
"6526","Immokalee Technical Center",0.666666666666667
"6527","American Academy of Cosmetology",0.619047619047619
"6528","University of Fort Lauderdale",NA
"6529","Aviation Institute of Maintenance-Orlando",0.666666666666667
"6530","The Salon Professional Academy-Tampa",0.6
"6531","The Salon Professional Academy-Gainesville",0.375
"6532","The Salon Professional Academy-The Villages",0.764705882352941
"6533","The Hair Academy Inc",1
"6534","Profile Institute of Barber-Styling",0.869565217391304
"6535","The Process Institute of Cosmetology",0.28695652173913
"6536","New Hope Christian College-Honolulu",0.357142857142857
"6537","D & L Academy of Hair Design",0.75
"6538","Master Educators Beauty School",0.368421052631579
"6539","Ambria College of Nursing",0.5
"6540","Midwestern Career College",1
"6541","Paul Mitchell the School-Normal",0.472727272727273
"6542","Innovations Design Academy",0.939393939393939
"6543","Aveda Fredric's Institute-Indianapolis",1
"6544","The Salon Professional Academy-Anderson",0.567567567567568
"6545","Eric Fisher Academy",0.594594594594595
"6546","A & W Healthcare Educators",NA
"6547","My Le's Beauty College",1
"6548","Blackstone Valley Vocational Regional School District",NA
"6549","Southern Worcester County Regional Voc School District",0.92
"6550","L'esprit Academy",0.611111111111111
"6551","Marketti Academy of Cosmetology",0.857142857142857
"6552","CenterPoint Massage and Shiatsu Therapy School and Clinic",0.5
"6553","Avalon School of Cosmetology",0.875
"6554","American Business and Technology University",0.774193548387097
"6555","City Vision College",NA
"6556","Transformed Barber and Cosmetology Academy",1
"6557","Bitterroot School of Cosmetology",0.916666666666667
"6558","Atlanta Beauty & Barber Academy",1
"6559","The Salon Professional Academy-Great Falls",0.769230769230769
"6560","Park West Barber School",1
"6561","National Career Institute",0.95959595959596
"6562","Toni & Guy Hairdressing Academy-Albuquerque",0.510204081632653
"6563","International Academy of Style",0.879518072289157
"6564","EDP School of Computer Programming",0.917808219178082
"6565","New York Medical Career Training Center",0.786407766990291
"6566","Institute of Culinary Education",0.6875
"6567","New Life Business Institute",0.678260869565217
"6568","The Salon Professional Academy-Tonawanda",0.473684210526316
"6569","Onondaga School of Therapeutic Massage-Syracuse",1
"6570","Academy of Cosmetology and Esthetics NYC",0.521739130434783
"6571","Finger Lakes School of Massage",0.714285714285714
"6572","Four County Career Center",NA
"6573","Vanity School of Cosmetology",1
"6574","The Salon Professional Academy-Perrysburg",1
"6575","Portland Actors Conservatory",0.333333333333333
"6576","Somerset County Technology Center",0.782608695652174
"6577","Metro Beauty Academy",0.506666666666667
"6578","Barone Beauty Academy",0.951219512195122
"6579","Academy for Careers and Technology",1
"6580","Aiken School of Cosmetology",0.555555555555556
"6581","Love Beauty School Inc",0.929577464788732
"6582","Professional Career Training Institute",0.802631578947368
"6583","Cannon Institute of Higher Learning",1
"6584","Cardiotech Ultrasound School",0.775
"6585","DuVall's School of Cosmetology",0.542857142857143
"6586","Advanced Beauty College",NA
"6587","Texas Beauty College",1
"6588","Avenue Five Institute",0.75
"6589","The Salon Professional Academy-Lewisville",0.870967741935484
"6590","Renaissance Academie",0.978260869565217
"6591","Bethel College",0.428571428571429
"6592","Institute of Advanced Medical Esthetics",NA
"6593","Gary Manuel Aveda Institute",0.757142857142857
"6594","Northwest School of Wooden Boat Building",0.5
"6595","Bainbridge Graduate Institute",NA
"6596","The Salon Professional Academy-Onalaska",0.916666666666667
"6597","Regency Beauty Institute-North Tucson",1
"6598","Kaplan College-Chula Vista",0.74468085106383
"6599","InterCoast Colleges-Roseville",1
"6600","West Coast University-Orange County",0.636363636363636
"6601","West Coast University-Ontario",0.666666666666667
"6602","Dade Medical College-Homestead",0.752577319587629
"6603","Virginia College-Augusta",0.885416666666667
"6604","Midwest Technical Institute-East Peoria",0.578616352201258
"6605","Paul Mitchell the School-Chicago",0.84070796460177
"6606","Kaplan College-Indianapolis",0.843023255813954
"6607","Regency Beauty Institute-Evansville",1
"6608","Regency Beauty Institute-Wichita",1
"6609","Regency Beauty Institute-Shreveport",1
"6610","Regency Beauty Institute-Springfield",1
"6611","Regency Beauty Institute-Canton",1
"6612","Regency Beauty Institute-Spartanburg",1
"6613","Regency Beauty Institute-Chattanooga",1
"6614","Regency Beauty Institute-Mesquite",1
"6615","Kaplan Career Institute-Dearborn",0.952380952380952
"6616","Dorsey Business Schools-Waterford Pontiac",0.951219512195122
"6617","Regina's College of Beauty-High Point",1
"6618","Miller-Motte College-Fayetteville",1
"6619","Drake College of Business-Newark",0.970013947001395
"6620","European Massage Therapy School-Las Vegas",NA
"6621","Harrison College-Grove City",0.611111111111111
"6622","Miller-Motte Technical College-Columbus",1
"6623","National University College-Ponce",0.821705426356589
"6624","Fortis Institute-Grand Prairie",0.711409395973154
"6625","Paul Mitchell the School-St George",1
"6626","The Art Institute of Virginia Beach",0.581395348837209
"6627","Bryant & Stratton College-Bayshore",0.871794871794872
"6628","Daymar College-Online",0.909090909090909
"6629","Virginia College-Columbia",0.905511811023622
"6630","Sanford-Brown College-Dearborn",NA
"6631","Sanford-Brown College-Grand Rapids",NA
"6632","Sanford-Brown College-Indianapolis",NA
"6633","Sanford-Brown College-Hillside",NA
"6634","Sanford-Brown College-Tinley Park",NA
"6635","Sanford-Brown College-Phoenix",0.877551020408163
"6636","Sanford-Brown Institute-Orlando",0.771428571428571
"6637","Fortis College-Indianapolis",0.78125
"6638","Kaplan College-Arlington",0.792452830188679
"6639","Kaplan College-Charlotte",0.879032258064516
"6640","Kaplan College-Jacksonville",0.5
"6641","Globe University-Madison East",0.842105263157895
"6642","Minnesota School of Business-Lakeville",0.153846153846154
"6643","Globe University–Green Bay",0.545454545454545
"6644","Globe University–Madison West",0.5
"6645","Globe University–Wausau",0.4375
"6646","Dade Medical College-Hollywood",0.708661417322835
"6647","Empire Beauty School-E Memphis",0.813559322033898
"6648","Empire Beauty School-Nashville",0.555555555555556
"6649","Empire Beauty School-Jackson",0.945454545454545
"6650","Empire Beauty School-Springfield",0.74025974025974
"6651","Empire Beauty School-Paramus",0.543478260869565
"6652","Empire Beauty School-Speedway",0.905660377358491
"6653","Empire Beauty School-Morrow",0.788235294117647
"6654","Strayer University-Arkansas",NA
"6655","Strayer University-Georgia",0.928571428571429
"6656","Strayer University-Louisiana",NA
"6657","Strayer University-Mississippi",NA
"6658","Strayer University-South Carolina",1
"6659","Strayer University-Texas",0.75
"6660","The Art Institute of San Antonio",0.518987341772152
"6661","Globe University-La Crosse",0.594594594594595
"6662","The Hair Design School-S Memphis",0.857142857142857
"6663","The Hair Design School-Charlotte",0.886792452830189
"6664","The Hair Design School-Durham",0.863636363636364
"6665","The Hair Design School-E Greensboro",1
"6666","The Hair Design School-Winston-Salem",0.8
"6667","Empire Beauty School-West Palm",0.647058823529412
"6668","Empire Beauty School-Pineville",0.705882352941177
"6669","The Hair Design School-N Memphis",0.897435897435897
"6670","Broadview Entertainment Arts University",0.5
"6671","Bryant & Stratton College-Hampton",0.911764705882353
"6672","Paul Mitchell the School-Phoenix",0.857142857142857
"6673","All Beauty College",1
"6674","Northern California Institute of Cosmetology Inc",1
"6675","Golden State College of Court Reporting",0.25
"6676","Preferred College of Nursing-Los Angeles",0.892857142857143
"6677","Trinity Vocational Center",0.4
"6678","SICE Paul Mitchell Partner School",0.451219512195122
"6679","Cosmo Beauty Academy",1
"6680","Paul Mitchell the School-Fresno",0.663366336633663
"6681","Unitek College",0.468253968253968
"6682","Gurnick Academy of Medical Arts",0.484126984126984
"6683","Southern California University SOMA",NA
"6684","Paul Mitchell the School-East Bay",0.789115646258503
"6685","South University–Richmond",0.866666666666667
"6686","South University–Virginia Beach",0.875
"6687","Aveda Institute-Denver",0.443349753694581
"6688","Paul Mitchell the School-Colorado Springs",0.505376344086022
"6689","The Salon Professional Academy-Colorado Springs",0.605263157894737
"6690","Paul Mitchell the School-Delaware",0.787878787878788
"6691","Future-Tech Institute",1
"6692","Marchman Technical Education Center",0.6875
"6693","Eureka Institute of Health and Beauty",1
"6694","The Salon Professional Academy-Ft Myers",0.769230769230769
"6695","SOLEX College",NA
"6696","Unity Cosmetology College",0.882352941176471
"6697","Universal Spa Training Academy",0.731182795698925
"6698","The Salon Professional Academy-Evansville",0.761904761904762
"6699","Tri County Regional Vocational Technical High School",0.833333333333333
"6700","Compass College of Cinematic Arts",0.447368421052632
"6701","Nova Academy of Cosmetology",0.716666666666667
"6702","Victory Trade School",1
"6703","Starting Points Inc",0.5
"6704","The Lab-Paul Mitchell Partner School",0.842696629213483
"6705","SAE Institute of Technology-New York",0.679558011049724
"6706","John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry",0.6
"6707","The Artisan College of Cosmetology",0.384615384615385
"6708","Sage School of Massage",0.714285714285714
"6709","Lawyer's Assistant School of Dallas",1
"6710","ABC Beauty Academy",0.8
"6711","Salon & Spa Institute",0.825
"6712","American Beauty Academy",0.6
"6713","The Salon Professional Academy-Tacoma",0.419354838709677
"6714","Academy of Cosmetology",1
"6715","The Academy Waukesha",0.929824561403509
"6716","ITT Technical Institute-Merrillville",0.705882352941177
"6717","ITT Technical Institute-Tallahassee",0.681818181818182
"6718","ITT Technical Institute-Salem",0.733333333333333
"6719","ITT Technical Institute-Akron",0.714285714285714
"6720","ITT Technical Institute-Cedar Rapids",0.75
"6721","ITT Technical Institute-Corona",0.642857142857143
"6722","ITT Technical Institute-Johnson City",0.6
"6723","ITT Technical Institute-DeSoto",0.653846153846154
"6724","ITT Technical Institute-North Charleston",0.810810810810811
"6725","ITT Technical Institute-Aurora",0.705882352941177
"6726","ITT Technical Institute-West Covina",0.833333333333333
"6727","ITT Technical Institute-Culver City",0.724137931034483
"6728","ITT Technical Institute-Dearborn",0.871794871794872
"6729","ITT Technical Institute-Las Vegas",0.711111111111111
"6730","Touro University Worldwide",0.6
"6731","Touro University California",NA
"6732","The Chicago School of Professional Psychology at Washington DC",NA
"6733","Anamarc College-Santa Teresa",0.6
"6734","Touro University Nevada",NA
"6735","National College-Willoughby Hills",1
"6736","Herzing University-Kenosha",0.675
"6737","Herzing University-Brookfield",0.628571428571429
"6738","Heald College-Modesto",0.931034482758621
"6739","Fortis Institute-Houston",0.875
"6740","Southern Careers Institute-Brownsville",0.911392405063291
"6741","Southern Careers Institute-Harlingen",0.898395721925134
"6742","Strayer University-Global Region",1
"6743","Regina's College of Beauty-Charlotte",1
"6744","Kenneth Shuler School of Cosmetology-Florence",0.95
"6745","Fortis College-Columbia",0.737704918032787
"6746","Brown Mackie College-Albuquerque",0.796019900497512
"6747","Brown Mackie College-St Louis",0.788732394366197
"6748","Avant Gard The School",0.818181818181818
"6749","Toni & Guy Hairdressing Academy-Bellingham",1
"6750","California University of Management and Sciences",1
"6751","Ross Medical Education Center-Davison",0.875
"6752","Ross Medical Education Center-Granger",0.956521739130435
"6753","Ross Medical Education Center-Niles",0.953488372093023
"6754","Ross Medical Education Center-Canton",0.897435897435897
"6755","Pima Medical Institute-Houston",0.82051282051282
"6756","Illinois Center for Broadcasting–Chicago Campus",0.742424242424242
"6757","Concorde Career Institute-Dallas",1
"6758","Concorde Career Institute-Orlando",0.981308411214953
"6759","Concorde Career Institute-San Antonio",0.964824120603015
"6760","Ecotech Institute",0.644171779141104
"6761","Johnson & Wales University-Online",NA
"6762","Everest College-Fort Worth South",0.897959183673469
"6763","Everest College-Santa Ana",0.814516129032258
"6764","Moreno Valley College",1
"6765","Hair Design Institute at Fifth Avenue-New York",1
"6766","Onondaga School of Therapeutic Massage-Rochester",1
"6767","Norco College",1
"6768","Daymar College-Louisville",NA
"6769","Dorsey Business Schools-Saginaw",0.96969696969697
"6770","Milan Institute of Cosmetology-La Quinta",0.772727272727273
"6771","Milan Institute-Nampa",0.808510638297872
"6772","Milan Institute of Cosmetology-El Paso",0.885057471264368
"6773","Universal Technical Institute - Dallas Fort Worth",0.574829931972789
"6774","Finger Lakes School of Massage",0.333333333333333
"6775","Park Avenue School of Cosmetology",1
"6776","Salter School of Nursing and Allied Health",0.464285714285714
"6777","Salter School-New Bedford",0.848837209302326
"6778","Harris School of Business-Upper Darby Campus",0.892134831460674
"6779","Brown Mackie College-San Antonio",0.811320754716981
"6780","Hollywood Institute of Beauty Careers",0.857142857142857
"6781","Cortiva Institute-New Jersey",0.375
"6782","Cambridge Junior College-Woodland",0.607843137254902
"6783","Anthem College-Atlanta",0.954128440366973
"6784","ICPR Junior College-Manati",0.971014492753623
"6785","Ridley-Lowell Business & Technical Institute-Danbury",0.757575757575758
"6786","Artistic Nails and Beauty Academy-Lakeland",0.942857142857143
"6787","Paul Mitchell the School-Murfreesboro",0.818181818181818
"6788","Allied American University",0.778688524590164
"6789","American Sentinel University",NA
"6790","Tribeca Flashpoint Media Arts Academy",0.291666666666667
"6791","Hawaii Medical College",0.928571428571429
"6792","Carolina College of Hair Design",0.902439024390244
"6793","Virginia College-Baton Rouge",0.897196261682243
"6794","Remington College-Heathrow Campus",0.75
"6795","College of Massage Therapy",0.72972972972973
"6796","Miller-Motte College-Jacksonville",0.988636363636364
"6797","Miller-Motte Technical College-Augusta",0.987951807228916
"6798","Miller-Motte Technical College-Conway",0.993788819875776
"6799","Virginia College-Macon",0.883116883116883
"6800","Virginia College-Spartanburg",0.867132867132867
"6801","Aveda Institute-Portland",0.666666666666667
"6802","Chamberlain College of Nursing-Virginia",NA
"6803","Stevens-Henager College-Boise",0.904593639575972
"6804","The Salon Professional Academy-Cincinnati",0.941176470588235
"6805","Penrose Academy",1
"6806","Virginia College-Richmond",0.851648351648352
"6807","Skin Institute",NA
"6808","Northwest Institute of Literary Arts",NA
"6809","Body Therapy Institute",0.692307692307692
"6810","Beauty Academy of South Florida",0.894736842105263
"6811","Ogle School Hair Skin Nails-North Dallas",0.698979591836735
"6812","The Salon Professional Academy-North Little Rock",1
"6813","The Salon Professional Academy-St Charles",0.625
"6814","American Institute",0.7
"6815","Mildred Elley-New York Campus",0.87378640776699
"6816","National Paralegal College",0.788732394366197
"6817","Carolina College of Biblical Studies",1
"6818","Star Career Academy-Audubon",0.894736842105263
"6819","Allstate Hairstyling & Barber College",0.981481481481482
"6820","Oxford Graduate School",NA
"6821","Jung Tao School of Classical Chinese Medicine",NA
"6822","New York Film Academy",0.548387096774194
"6823","The Collective School Of Music",NA
"6824","International College of Cosmetology",NA
"6825","Bella Capelli Academy",0.957446808510638
"6826","Institute of Medical Careers",1
"6827","Toni & Guy Hairdressing Academy-Modesto",0.875
"6828","Georgia Christian University",1
"6829","Flagler Technical Institute",1
"6830","Galaxy Medical College",0.863636363636364
"6831","American Medical Sciences Center",0.833333333333333
"6832","Mandalyn Academy",1
"6833","Jose Maria Vargas University",NA
"6834","Laird Institute of Spa Therapy",0.857142857142857
"6835","D A Dorsey Educational Center",1
"6836","Keweenaw Bay Ojibwa Community College",0.769230769230769
"6837","Meridian Institute of Surgical Assisting",NA
"6838","Mauna Loa Helicopters",NA
"6839","Acaydia School of Aesthetics",0.25
"6840","Manhattan Institute",NA
"6841","Cosmetic Arts Institute",0.96551724137931
"6842","Holistic Massage Training Institute",NA
"6843","Diamonds Cosmetology College",1
"6844","Tramy Beauty School",0.846153846153846
"6845","Scholars Cosmetology University",1
"6846","Northern Virginia School of Therapeutic Massage",NA
"6847","Paul Mitchell the School-St Louis",0.53448275862069
"6848","Advanced Training Institute",NA
"6849","Cosmopolitan Beauty and Tech School",0.979381443298969
"6850","The Salon Professional Academy-Elgin",0.8
"6851","Salon 496 Barber Academy",1
"6852","Shepherds Theological Seminary",NA
"6853","Taylor Andrews Academy of Hair Design-West Jordan",0.214285714285714
"6854","Santa Ana Beauty Academy",0.666666666666667
"6855","Grace College of Divinity",1
"6856","Cosmetology College of Franklin County",0.923076923076923
"6857","Rochester School of Hair Design",0.8125
"6858","Aveda Institute-New Mexico",0.563636363636364
"6859","Nashville Barber and Style Academy",0.857142857142857
"6860","American Trade School",0.818181818181818
"6861","Estelle Skin Care and Spa Institute",1
"6862","Paul Mitchell the School-Honolulu",0.828571428571429
"6863","Elite Cosmetology School",1
"6864","Academy of Aesthetic Arts",1
"6865","American Technical Institute",1
"6866","Twin Rivers Adult School",1
"6867","Bergin University of Canine Studies",NA
"6868","Aveda Institute-Boise",1
"6869","Progressive Training Centers",NA
"6870","American Health Institute",1
"6871","Pima Medical Institute-South Denver",0.784313725490196
"6872","Real Barbers College",0.580645161290323
"6873","Capilo School of Hair Design",0.568181818181818
"6874","Pure Aesthetics",0.666666666666667
"6875","Lindsey Institute of Cosmetology",1
"6876","The Salon Professional Academy-Iowa City",0.458333333333333
"6877","Buckner Barber School",0.923076923076923
"6878","Simmons College of Kentucky",NA
"6879","Atelier Esthetique Institute of Esthetics",0.578125
"6880","Ashdown College of Health Sciences",0.833333333333333
"6881","Advanced College of Cosmetology",0.2
"6882","North American University",0.716981132075472
"6883","Entourage Institute of Beauty and Esthetics",0.8
"6884","United Beauty College",1
"6885","Cinta Aveda Institute",0.763157894736842
"6886","Long Island Nail & Skin Care Institute",1
"6887","Mesivta Keser Torah",0.444444444444444
"6888","Southern California Health Institute",0.954838709677419
"6889","Best Care Training Institute",0.954545454545455
"6890","First Class Cosmetology School",0.875
"6891","Millennia Atlantic University",NA
"6892","Abcott Institute",1
"6893","The Salon Professional Academy-Kenosha",0.848484848484849
"6894","Paul Mitchell the School-Indianapolis",0.597560975609756
"6895","Taylor Andrews Academy-St George",0.567567567567568
"6896","Seymour Beauty Academy",0.9375
"6897","Protege Academy",1
"6898","Colorado Academy of Veterinary Technology",0.578947368421053
"6899","Northeast Technical Institute",0.866666666666667
"6900","Salinas Beauty College Inc",0.6
"6901","Academy for Salon Professionals",1
"6902","Elite School of Cosmetology",1
"6903","Paul Mitchell the School-Las Vegas",0.5875
"6904","The Salon Professional Academy-Kokomo",0.595238095238095
"6905","Hair Academy",1
"6906","Florida Academy",0.655172413793103
"6907","Institute for Doctoral Studies in the Visual Arts",NA
"6908","State Career College",0.87037037037037
"6909","Academy for Salon Professionals",0.6875
"6910","Paul Mitchell The School-Spokane",0.851351351351351
"6911","Lincoln College of New England-Hartford",NA
"6912","Lincoln College of Technology-Cleveland",1
"6913","J Renee Career Facilitation",0.272727272727273
"6914","National Personal Training Institute of Colorado",0.733333333333333
"6915","National Personal Training Institute of Colorado",0.631578947368421
"6916","International College of Beauty Arts & Sciences",1
"6917","The Salon Professional Academy-Shorewood",0.447619047619048
"6918","John Paul the Great Catholic University",0.241379310344828
"6919","ITT Technical Institute-Durham",0.916666666666667
"6920","ITT Technical Institute-Hanover",0.542857142857143
"6921","University of Phoenix-Jackson Campus",0.928571428571429
"6922","Independence University",0.821428571428571
"6923","National American University-Tulsa",NA
"6924","National American University-Centennial",1
"6925","National American University-Lee's Summit",1
"6926","National American University-Colorado Springs South",0.875
"6927","Globe University-Appleton",0.472222222222222
"6928","Salter College-Chicopee",0.918918918918919
"6929","Chamberlain College of Nursing-Missouri",0.25
"6930","Chamberlain College of Nursing-Texas",NA
"6931","ITT Technical Institute-Oakland",0.571428571428571
"6932","Continental School of Beauty Culture-Mattydale",0.857142857142857
"6933","Everest College-Bedford Park",0.852589641434263
"6934","Fortis College-Akron",0.836734693877551
"6935","Carrington College California-Pomona",0.611111111111111
"6936","Regency Beauty Institute-Copperwood",1
"6937","Regency Beauty Institute-Little Rock",1
"6938","Regency Beauty Institute-Baltimore Golden Ring",1
"6939","Regency Beauty Institute-El Paso",1
"6940","Regency Beauty Institute-Jacksonville Regency",1
"6941","Regency Beauty Institute-Knoxville",1
"6942","Regency Beauty Institute-Fayetteville",1
"6943","Regency Beauty Institute-Lansing",1
"6944","Regency Beauty Institute-Jacksonville Orange Park",1
"6945","Regency Beauty Institute-Crystal Lake",1
"6946","Regency Beauty Institute-Manassas",1
"6947","Regency Beauty Institute-Castleton",1
"6948","Regency Beauty Institute-North Nashville",1
"6949","Regency Beauty Institute-Round Rock",1
"6950","Regency Beauty Institute-Merrillville",1
"6951","Regency Beauty Institute-Roanoke",1
"6952","Regency Beauty Institute-Toledo",1
"6953","Regency Beauty Institute-SW Houston",1
"6954","Everest College-Atlanta West",0.907894736842105
"6955","Broadview University-Boise",0.846153846153846
"6956","Advanced Institute of Hair Design-Madison",0.417910447761194
"6957","Paul Mitchell The School-Columbia",0.619047619047619
"6958","Paul Mitchell The School-Charleston",0.680851063829787
"6959","Everest College-Melrose Park",0.79136690647482
"6960","Kenneth Shuler School of Cosmetology-Greenville",0.625
"6961","South University-Accelerated Graduate Programs",NA
"6962","South University-The Art Institute of Fort Worth",0.615384615384615
"6963","South University-Novi",0.428571428571429
"6964","Northwest College-Eugene",0.522935779816514
"6965","Northwest College-Tualatin",0.285714285714286
"6966","Harrison College-Morrisville",0.736842105263158
"6967","Trend Setters' Academy of Beauty Culture-Louisville",1
"6968","National University College-Caguas",0.882352941176471
"6969","Beauty Schools of America",0.952755905511811
"6970","CET-Soledad",0.785714285714286
"6971","MarJon School of Beauty ltd-Lockport",0.769230769230769
"6972","Houston Training Schools-Southwest",0.842105263157895
"6973","Vanguard College of Cosmetology-Metairie",0.8125
"6974","New England Tractor Trailer Training School of Massachusetts",0.829015544041451
"6975","Heritage College-Columbus",0.862637362637363
"6976","Utah College of Massage Therapy-Vegas",0.325842696629214
"6977","Utah College of Massage Therapy-Tempe",0.335793357933579
"6978","Utah College of Massage Therapy-Phoenix",0.24113475177305
"6979","Utah College of Massage Therapy-Westminster",0.345238095238095
"6980","Utah College of Massage Therapy-Aurora",0.608391608391608
"6981","Sanford-Brown College-Portland",NA
"6982","Tint School of Makeup and Cosmetology-Grand Prairie",1
"6983","Dewey University-Yabucoa",0.826923076923077
"6984","Dewey University-Hatillo",0.742690058479532
"6985","Dewey University-Manati",0.828402366863905
"6986","Sanford-Brown College-Skokie",NA
"6987","Baltimore School of Massage-York",0.3203125
"6988","Allen School-Phoenix",0.846619576185671
"6989","Oklahoma Technical College",0.796380090497738
"6990","Midwest Technical Institute-Moline",0.644736842105263
"6991","Star Career Academy-Clifton",0.837837837837838
"6992","Unitech Training Academy-Alexandria",1
"6993","Unitech Training Academy-Lake Charles",1
"6994","Aveda Institute-Los Angeles",0.578947368421053
"6995","Career Quest Learning Center-Kalamazoo",NA
"6996","Buchanan Beauty College",0.818181818181818
"6997","WellSpring School of Allied Health-Lawrence",0.4
"6998","The Art Institute of Wisconsin",0.611111111111111
"6999","Brown Mackie College-Birmingham",0.889447236180904
"7000","Regina's College of Beauty",1
"7001","Manuel and Theresa's School of Hair Design-Victoria",1
"7002","Coast Career Institute",0.795454545454545
"7003","Tricoci University of Beauty Culture-Chicago NE",1
"7004","ITT Technical Institute-Bradenton",0.8
"7005","ITT Technical Institute-Phoenix West",0.611111111111111
