,UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,poverty_rate,unemp_rate,CCSIZSET
2281,178341,248800,2488,Missouri Southern State University,Joplin,MO,www.mssu.edu,www.collegeportraits.org/MO/MSSU,0,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,18.0,24.0,17.0,24.0,17.0,24.0,6.0,7.0,21.0,21.0,21.0,7.0,990.0,990.0,0.0,0.0,0.0,0.0,0.0252,0.0,0.0427,0.0,0.09699999999999999,0.0,0.0194,0.0116,0.0,0.0,0.0116,0.0912,0.0,0.0689,0.0039,0.0,0.0,0.0242,0.0,0.0,0.0029,0.0,0.0242,0.19399999999999998,0.0,0.0281,0.0,0.0,0.0,0.0,0.0165,0.1726,0.1591,0.0068,0.0,5132.0,0.7997,0.0522,0.036000000000000004,0.0183,0.0304,0.0008,0.0082,0.0203,0.0341,0.2087,1,9437.0,,7949.0,8734.0,10873.0,12135.0,12817.0,,,,,,0.6068,0.6614,,0.3778,,0.6786,0.3249,21500,238.694075,0.706362855,0.352537972,,32800,0.551829278,9.829999924,3.49000001,
2287,178411,251700,2517,Missouri University of Science and Technology,Rolla,MO,www.mst.edu/,futurestudents.mst.edu/costs/,0,3,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,540.0,670.0,590.0,690.0,,,605.0,640.0,,25.0,31.0,24.0,31.0,25.0,31.0,,,28.0,28.0,28.0,,1263.0,1263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.6968,0.0224,0.0,0.0,0.0,0.0125,0.0,0.0,0.0385,0.0161,0.0,0.0,0.0,0.0018,0.0,0.0411,0.0,0.0367,0.0,0.0,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0224,0.0143,0.0,6064.0,0.7899,0.0435,0.0244,0.0242,0.004,0.0016,0.0198,0.0576,0.035,0.1039,1,15153.0,,11127.0,12789.0,15569.0,17298.0,18182.0,,,,,,0.2587,0.8262,,0.6,,0.5401,0.069,25000,277.55125,0.921693735,0.638392039,,65500,0.821043193,7.309999943,3.049999952,
2299,178721,249800,2498,Park University,Parkville,MO,www.park.edu,www.park.edu/admissions/,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0112,0.0,0.0372,0.0,0.0186,0.003,0.0,0.0022,0.0,0.0026,0.0048,0.0043,0.0,0.0061,0.0026,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1659,0.0882,0.013000000000000001,0.0108,0.0,0.0,0.0,0.0,0.0099,0.0575,0.5592,0.0017,0.0,9723.0,0.6229,0.1556,0.1542,0.0185,0.0044,0.0022,0.0169,0.0254,0.0,0.8799,1,,12335.0,,,,,,11810.0,10755.0,12384.0,13718.0,13626.0,0.321,0.6488,,0.1667,,0.44,0.6428,21126,234.5419083,0.751224823,0.420891525,,43900,0.761863649,9.920000076,3.539999962,
2319,179450,978200,9782,Saint Luke's College of Health Sciences,Kansas City,MO,www.saintlukescollege.edu/,,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,375.0,0.8587,0.0427,0.0373,0.0347,0.0053,0.0,0.0213,0.0,0.0,0.055999999999999994,1,,,,,,,,,,,,,0.2786,,,,,0.7023,0.456,23800,264.22879,0.934782609,,,60400,0.890909076,4.440000057,2.220000029,
2323,179557,250100,2501,Southeast Missouri State University,Cape Girardeau,MO,www.semo.edu,sctbanss.semo.edu:7777/pls/apexprod/f?p=111:1:836846455894938,0,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,435.0,555.0,460.0,595.0,,,495.0,528.0,,20.0,25.0,20.0,26.0,18.0,25.0,,,23.0,23.0,22.0,,1049.0,1049.0,0.0322,0.0043,0.0,0.0,0.0947,0.0,0.0128,0.0,0.1481,0.0049,0.0553,0.0061,0.0559,0.0,0.0134,0.0844,0.0,0.0437,0.0036,0.0,0.0194,0.0419,0.003,0.0,0.0055,0.0,0.0291,0.0407,0.0206,0.0206,0.0,0.0,0.0,0.0,0.0376,0.0905,0.1275,0.0043,0.0,9382.0,0.7879,0.1019,0.0153,0.0099,0.0051,0.0002,0.0011,0.0637,0.0148,0.1631,1,12012.0,,9220.0,10151.0,12966.0,14841.0,15331.0,,,,,,0.3558,0.7265,,0.4631,,0.5127,0.162,22459,249.340941,0.765184539,0.47642364,,36000,0.586294413,10.10000038,3.480000019,
2330,179867,252000,2520,Washington University in St Louis,Saint Louis,MO,www.wustl.edu,sfs.wustl.edu,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,700.0,760.0,720.0,790.0,700.0,770.0,730.0,755.0,735.0,32.0,34.0,33.0,35.0,31.0,35.0,8.0,10.0,33.0,34.0,33.0,9.0,1474.0,1474.0,0.0,0.0187,0.0255,0.0442,0.0031,0.0,0.0324,0.0,0.0056,0.1551,0.0,0.0206,0.0,0.0,0.0343,0.0012,0.0,0.1022,0.0212,0.0,0.0505,0.0,0.0062,0.0,0.0349,0.0,0.0829,0.0,0.0,0.1695,0.0,0.0,0.0,0.0,0.0704,0.0081,0.0916,0.0218,0.0,6851.0,0.5529,0.0587,0.0558,0.1738,0.0013,0.0001,0.038,0.0775,0.0419,0.0471,1,,33484.0,,,,,,7781.0,11687.0,18354.0,27951.0,43876.0,0.0616,0.9642,,0.7333,,0.2207,0.0871,20125,223.4287563,0.949626866,0.940295289,,62300,0.802419364,6.170000076,3.039999962,
2334,179955,252400,2524,William Jewell College,Liberty,MO,www.jewell.edu,www.jewell.edu/gen/william_and_jewell_generated_pages/Financial_Aid_Net_Price_p7576.html,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,498.0,670.0,510.0,645.0,,,584.0,578.0,,22.0,28.0,22.0,28.0,21.0,27.0,,,25.0,25.0,24.0,,1146.0,1146.0,0.0,0.0,0.0,0.0,0.0615,0.0,0.0,0.0,0.0615,0.0,0.0,0.0123,0.0,0.0,0.0451,0.0,0.0,0.0451,0.0,0.0,0.0328,0.0205,0.0287,0.0,0.0205,0.0123,0.1066,0.0,0.0,0.0738,0.0,0.0,0.0,0.0,0.0451,0.2623,0.1557,0.0164,0.0,1044.0,0.7749,0.0642,0.0374,0.0086,0.0077,0.001,0.0527,0.0268,0.0268,0.0307,1,,21805.0,,,,,,18266.0,20829.0,20411.0,22108.0,24488.0,0.2757,0.7607,,,,0.6559,0.0795,26000,288.6533,0.918533605,0.63431791,,40300,0.760975599,5.670000076,2.640000105,
2372,181020,254400,2544,Doane College-Crete,Crete,NE,www.doane.edu,forms.doane.edu/netpricecalc/npcalc.htm,0,3,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,430.0,515.0,450.0,535.0,425.0,490.0,473.0,493.0,458.0,21.0,26.0,21.0,26.0,19.0,26.0,,,24.0,24.0,23.0,,1077.0,1077.0,0.0,0.0126,0.0,0.0,0.0167,0.0,0.0167,0.0,0.2427,0.0,0.0,0.0084,0.0084,0.0,0.0293,0.0,0.0,0.1632,0.0167,0.0,0.0042,0.0,0.0084,0.0,0.0251,0.0,0.0921,0.0,0.0042,0.0711,0.0,0.0,0.0,0.0,0.1464,0.0,0.1213,0.0126,0.0,1111.0,0.8353,0.0387,0.0576,0.0162,0.0045,0.0027,0.0198,0.0072,0.018000000000000002,0.0045,1,,21713.0,,,,,,17693.0,17893.0,21403.0,23971.0,23049.0,0.3386,0.7834,,,,0.8425,0.0144,22529,250.1180845,0.897755611,0.622552767,,42300,0.692691028,6.519999981,2.339999914,18.0
2384,181394,255400,2554,University of Nebraska at Omaha,Omaha,NE,www.unomaha.edu,ebruno.unomaha.edu/net-price-calculator/,0,3,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,20.0,26.0,19.0,26.0,17.0,25.0,6.0,8.0,23.0,23.0,21.0,7.0,1070.0,1070.0,0.0,0.0068,0.0,0.0059,0.0526,0.0,0.0404,0.0,0.1293,0.0,0.0,0.0109,0.0,0.0,0.0272,0.0449,0.0054,0.059000000000000004,0.0095,0.0,0.0349,0.0263,0.0054,0.0,0.0104,0.0,0.0467,0.0871,0.0136,0.0499,0.0,0.0,0.0,0.0077,0.0512,0.0122,0.2422,0.0204,0.0,12153.0,0.7234,0.0652,0.0871,0.0267,0.0042,0.0012,0.0298,0.0315,0.0311,0.2227,1,12532.0,,9311.0,10294.0,12738.0,15304.0,15932.0,,,,,,0.3252,0.7476,,0.5841,,0.4683,0.2258,21000,233.14305,0.857555342,0.441100464,,41800,0.703957379,5.360000134,2.319999933,
2387,181428,689500,6895,University of Nebraska Medical Center,Omaha,NE,www.unmc.edu,,0,3,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,810.0,0.9148,0.0123,0.0272,0.0185,0.0025,0.0,0.0173,0.0012,0.0062,0.1173,1,,,,,,,,,,,,,0.2274,,,,,0.6682,0.3377,16000,177.6328,0.978998384,,,64200,0.947873771,6.46999979,2.380000114,
2391,181534,255900,2559,Peru State College,Peru,NE,www.peru.edu,www.peru.edu/businessoffice/ccc/calculator.htm,0,3,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.3901,0.0,0.0,0.0,0.0,0.0,0.0,0.0186,0.0,0.0124,0.0062,0.0,0.0186,0.0248,0.0,0.0,0.0,0.0,0.096,0.1053,0.0,0.0062,0.0,0.0,0.0,0.0,0.0124,0.0,0.2972,0.0,0.0,1534.0,0.8123,0.0626,0.0528,0.0098,0.0098,0.0046,0.0248,0.0007,0.0228,0.2327,1,12826.0,,10158.0,11393.0,13919.0,15058.0,15207.0,,,,,,0.3296,0.5825,,0.2857,,0.4704,0.2813,21282,236.2738281,0.76835443,0.374037406,,35800,0.584269643,6.880000114,2.690000057,
2397,181783,256600,2566,Wayne State College,Wayne,NE,www.wsc.edu,www.wsc.edu/netpricecalculator/,0,3,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0268,0.0,0.0517,0.0,0.272,0.0,0.0268,0.0038,0.0364,0.0,0.023,0.0,0.0,0.0383,0.0038,0.0,0.0153,0.0536,0.0,0.0,0.0421,0.0,0.1034,0.0862,0.0,0.0326,0.0,0.0,0.0,0.0,0.0211,0.0134,0.1379,0.0115,0.0,2900.0,0.7993,0.0272,0.069,0.0041,0.0052,0.0014,0.0207,0.0059,0.0672,0.0576,1,11142.0,,8524.0,9257.0,11174.0,13259.0,13803.0,,,,,,0.3967,0.619,,0.0,,0.6599,0.0923,21270,236.1406035,0.861894432,0.492877619,,36400,0.625380695,7.309999943,2.349999905,
2409,182290,256800,2568,University of Nevada-Reno,Reno,NV,www.unr.edu/,www.finaid.unr.edu/NetPrice/,0,3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,480.0,590.0,480.0,600.0,460.0,560.0,535.0,540.0,510.0,21.0,26.0,20.0,26.0,20.0,26.0,6.0,8.0,24.0,23.0,23.0,7.0,1081.0,1081.0,0.0036,0.0188,0.0,0.0018,0.0486,0.0,0.0275,0.0,0.0594,0.0848,0.0,0.0199,0.0286,0.0,0.0315,0.0413,0.0,0.0859,0.0058,0.0,0.017,0.0,0.0043,0.0,0.0163,0.0,0.0573,0.0,0.0225,0.1174,0.0,0.0,0.0,0.0,0.0304,0.1087,0.1515,0.0167,0.0,15310.0,0.6459999999999999,0.0354,0.1631,0.0656,0.0079,0.0057,0.0598,0.0123,0.0042,0.1562,1,15207.0,,12465.0,13326.0,15940.0,18695.0,18893.0,,,,,,0.2884,0.7989,,0.4667,,0.3853,0.1501,18743.5,208.0912742,0.840762042,0.525525393,,45500,0.680753589,6.380000114,3.589999914,
2420,182670,257300,2573,Dartmouth College,Hanover,NH,www.dartmouth.edu,www.dartmouth.edu/~finaid/fao/need/parent.html,0,3,2,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,670.0,780.0,680.0,780.0,680.0,790.0,725.0,730.0,735.0,30.0,34.0,,,,,,,32.0,,,,1446.0,1446.0,0.0,0.0227,0.0,0.0378,0.0,0.0,0.0151,0.0,0.0,0.0879,0.0,0.0321,0.0,0.0,0.0454,0.0,0.0,0.1011,0.0359,0.0,0.0217,0.0,0.0246,0.0,0.0302,0.0,0.0624,0.0,0.0,0.3535,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.086,0.0,4154.0,0.4685,0.0655,0.0763,0.1399,0.0197,0.0005,0.0546,0.084,0.091,0.0,1,,29597.0,,,,,,9858.0,4870.0,10539.0,16983.0,46025.0,0.1364,0.9790000000000001,,,,0.2454,0.0061,11625,129.0613313,0.962063733,0.952559827,,67100,0.833333313,6.800000191,3.180000067,
2431,183026,258000,2580,Southern New Hampshire University,Manchester,NH,www.snhu.edu,www.aidcalc.com/snhu,0,3,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,430.0,520.0,440.0,540.0,430.0,530.0,475.0,490.0,480.0,,,,,,,,,,,,,965.0,965.0,0.0,0.0019,0.0,0.0,0.0295,0.0,0.0553,0.0264,0.0264,0.0,0.0,0.0,0.0006,0.0,0.0496,0.0509,0.0,0.0,0.0019,0.0,0.0019,0.0132,0.0,0.0,0.0,0.0,0.0785,0.0389,0.0,0.0258,0.0,0.0,0.0,0.0,0.0113,0.0,0.5779,0.0101,0.0,17172.0,0.2893,0.0518,0.0179,0.0078,0.0046,0.0005,0.0019,0.0249,0.6013,0.4606,1,,28889.0,,,,,,30269.0,26800.0,28030.0,27937.0,29458.0,0.4058,0.6918,,0.4832,,0.6931,0.6234,22500,249.796125,0.832920792,0.561895754,,41800,0.714484692,5.070000172,2.670000076,
2436,183071,258901,2589,University of New Hampshire at Manchester,Manchester,NH,manchester.unh.edu,npc.collegeboard.org/student/app/unh,0,3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,450.0,580.0,450.0,560.0,430.0,560.0,515.0,505.0,495.0,,,,,,,,,,,,,1020.0,1098.0,0.0,0.0,0.0,0.0,0.0901,0.0,0.0815,0.0,0.0,0.0,0.0687,0.0343,0.0,0.0,0.0601,0.133,0.0,0.1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.1803,0.0343,0.0,781.0,0.7529,0.023,0.0435,0.0166,0.0013,0.0013,0.0205,0.0013,0.1396,0.2382,1,18338.0,,14014.0,16922.0,17589.0,20119.0,20476.0,,,,,,0.2473,0.6667,,,,0.5114,0.2881,27000,299.75535,0.940462428,0.424362927,,47300,0.735635221,4.130000114,2.50999999,
2481,184694,260701,2607,Fairleigh Dickinson University-College at Florham,Madison,NJ,www.fdu.edu,www.fdu.edu/admissions/netpricecalculator.html,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,450.0,560.0,460.0,570.0,460.0,560.0,505.0,515.0,510.0,,,,,,,,,,,,,1020.0,1004.0,0.0,0.0,0.0,0.0,0.0923,0.0,0.0154,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0769,0.0527,0.0,0.0396,0.0242,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.1033,0.0,0.0,0.0901,0.0,0.0,0.0,0.0,0.0945,0.0066,0.35600000000000004,0.0374,0.0,2242.0,0.6021,0.1124,0.1387,0.0375,0.0071,0.0009,0.0165,0.0058,0.0789,0.057999999999999996,1,,24510.0,,,,,,17642.0,20341.0,23962.0,27946.0,31351.0,0.3273,0.7314,,0.375,,0.6927,0.0576,25000,277.55125,0.858352579,0.563156579,,46800,0.664004564,6.340000153,3.599999905,
2484,184782,260900,2609,Rowan University,Glassboro,NJ,www.rowan.edu,www.rowan.edu/provost/academic_affairs/admissions/applications/index.cfm,0,3,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,490.0,600.0,510.0,640.0,480.0,580.0,545.0,575.0,530.0,,,,,,,,,,,,,1120.0,1120.0,0.0,0.009000000000000001,0.0008,0.0004,0.0889,0.0447,0.0176,0.0,0.1481,0.0525,0.0,0.0074,0.0,0.0,0.0505,0.0302,0.0,0.0517,0.0247,0.0,0.0,0.0,0.0035,0.0,0.0168,0.0,0.0827,0.0611,0.0,0.0498,0.0,0.0,0.0,0.0,0.0486,0.0266,0.1403,0.0439,0.0,10656.0,0.7291,0.0848,0.0937,0.0372,0.0025,0.0011,0.0241,0.0074,0.0201,0.1235,1,21541.0,,20837.0,26970.0,26970.0,26970.0,,,,,,,0.3007,0.841,,0.5,,0.5836,0.1353,21146,234.7639493,0.869053982,0.708457821,,48800,0.715412199,5.760000229,3.700000048,
2499,185572,261600,2616,Monmouth University,West Long Branch,NJ,www.monmouth.edu,monmouth.studentaidcalculator.com/survey.aspx,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,480.0,560.0,490.0,590.0,480.0,570.0,520.0,540.0,525.0,22.0,25.0,,,,,,,24.0,,,,1063.0,1063.0,0.0,0.0,0.0,0.0,0.1156,0.0,0.0098,0.0,0.0,0.0098,0.0,0.0089,0.0,0.0,0.0596,0.0062,0.0,0.0596,0.0293,0.0,0.0009,0.0187,0.0,0.0,0.0133,0.0,0.0791,0.0587,0.0311,0.0684,0.0,0.0,0.0,0.0,0.0667,0.0782,0.2418,0.0444,0.0,4557.0,0.7749,0.0456,0.0941,0.0255,0.0011,0.0004,0.0206,0.0081,0.0296,0.0564,1,,27649.0,,,,,,15210.0,22262.0,27387.0,31815.0,32700.0,0.2661,0.7952,,,,0.6716,0.0521,26749,296.9687355,0.888059701,0.624326905,,50300,0.695594132,4.190000057,2.960000038,
2516,186186,860900,8609,Rabbinical College of America,Morristown,NJ,www.rca.edu/,sites.google.com/site/rabbinicalcollegeofamerica/,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.8285,0.0084,0.0,0.0,0.0,0.0,0.0,0.1632,0.0,0.0,1,,12614.0,,,,,,12930.0,7000.0,13450.0,15500.0,,0.3897,0.56,,,,0.0,0.0962,,,,0.162804651,,25800,0.326086968,12.02999973,4.349999905,
2521,186371,262901,2629,Rutgers University-Camden,Camden,NJ,www.rutgers.edu,studentaid.rutgers.edu/npc/,0,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,450.0,560.0,480.0,580.0,460.0,560.0,505.0,530.0,510.0,,,,,,,,,,,,,1035.0,1178.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0428,0.0348,0.0,0.0657,0.0129,0.0,0.0478,0.0,0.009000000000000001,0.0,0.0109,0.0,0.1642,0.0706,0.0408,0.0915,0.0,0.0,0.0,0.0,0.0438,0.0,0.2856,0.0527,0.0,4777.0,0.5621,0.1698,0.1114,0.0867,0.0006,0.0025,0.0347,0.0136,0.0186,0.1767,1,14324.0,,8296.0,8994.0,15362.0,20301.0,20491.0,,,,,,0.4329,0.7734,,0.75,,0.6878,0.3059,22250,247.0206125,0.878405995,0.601280903,,54800,0.739812672,6.019999981,3.529999971,
2532,186867,263900,2639,Stevens Institute of Technology,Hoboken,NJ,www.stevens.edu,www.stevens.edu/finaid/prospective_ugrad.php,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,570.0,670.0,640.0,720.0,,,620.0,680.0,,27.0,32.0,25.0,31.0,27.0,32.0,,,30.0,28.0,30.0,,1305.0,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631,0.0,0.0,0.6509,0.0533,0.0,0.0,0.0,0.002,0.0,0.0,0.0533,0.0197,0.0,0.0,0.0,0.0,0.0,0.0118,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0,0.0355,0.0,0.1045,0.0,0.0,2662.0,0.6059,0.0248,0.0905,0.0962,0.0004,0.0,0.0,0.0421,0.1401,0.0004,1,,30808.0,,,,,,19400.0,22744.0,26675.0,31487.0,36777.0,0.217,0.9625,,,,0.6589,0.0134,27000,299.75535,0.953206239,0.781424251,,82800,0.876660347,5.679999828,3.140000105,
2533,186876,934500,9345,The Richard Stockton College of New Jersey,Galloway,NJ,www.stockton.edu,www.collegeportraits.org/NJ/RSCNJ/estimator/agree,0,3,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,480.0,570.0,500.0,600.0,480.0,570.0,525.0,550.0,525.0,20.0,24.0,19.0,23.0,19.0,24.0,,,22.0,21.0,22.0,,1068.0,1068.0,0.0,0.028999999999999998,0.0,0.0,0.045,0.0,0.0217,0.0,0.0569,0.0,0.0,0.0109,0.0,0.0,0.0367,0.0016,0.0,0.1138,0.0228,0.0,0.0041,0.0,0.0021,0.0,0.016,0.0,0.1344,0.0,0.0362,0.1375,0.0,0.0,0.0,0.0,0.0357,0.0951,0.1748,0.0259,0.0,7491.0,0.7421,0.0606,0.0973,0.0533,0.0011,0.002,0.0284,0.0025,0.0127,0.0722,1,20188.0,,13754.0,14444.0,20394.0,23505.0,24298.0,,,,,,0.3564,0.868,,1.0,,0.667,0.1541,21500,238.694075,0.89051332,0.647963155,,46800,0.641464591,5.329999924,3.609999895,
2534,186900,1198900,11989,Talmudical Academy-New Jersey,Adelphia,NJ,,sites.google.com/site/talmudicalacademynj/,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,3484.0,,,,,,2523.0,4670.0,5179.0,,,0.7761,0.0833,,,,0.0,0.0441,,,,0.064509677,,PrivacySuppressed,PrivacySuppressed,15.84000015,3.859999895,
2536,187046,2192200,21922,Thomas Edison State College,Trenton,NJ,www.tesc.edu,www.tesc.edu/net_price_calc.php,0,3,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.265,0.0,0.0,0.0,0.0342,0.2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0149,0.0068,0.1323,0.0,0.0217,0.0,0.0,0.0,0.1382,0.1361,0.0,0.0,19596.0,0.5852,0.1487,0.0781,0.0382,0.0068,0.0068,0.0149,0.0082,0.1131,0.993,1,,,,,,,,,,,,,0.1176,,,,,0.1463,0.8802,11289.5,125.3365935,0.799893276,,,49100,0.761363626,7.690000057,3.809999943,
2549,187745,2146400,21464,Institute of American Indian and Alaska Native Culture,Santa Fe,NM,www.iaia.edu,www.iaia.edu/admissions/financial-aid-and-scholarships/net-price-calculator/,0,3,1,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7059,0.0,0.0784,0.0,0.0,225.0,0.04,0.0,0.0267,0.0089,0.8578,0.0044,0.0,0.0444,0.0178,0.28,1,10181.0,,9593.0,10773.0,10952.0,,,,,,,,0.3944,0.6923,,1.0,,0.0,0.3546,PrivacySuppressed,PrivacySuppressed,0.457142857,0.268319512,,21300,0.210526317,19.03000069,5.670000076,
